txn_date,txn_type,doc_num,created_by,customer_name,customer_category,ship_state,ship_zip,ship_method,ship_tier,fulfillment_loc,fulfillment_country,item_category,item_class,item_type,item_sku,item_rate,item_qty,memo_note,txn_amount,hstk_std_cost
2024-03-18,Credit Memo,DOC-001139,USER-11,CUSTOMER-338,10: Auto-Wholesale,AZ,,,,HREP,,HVAC Diagnostic Tools,Instruments : Measurement & Test,Assembly/Bill of Materials,SKU-1018,22.93,-1.0,,-27.18,21.72
2024-06-18,Credit Memo,DOC-001140,USER-11,CUSTOMER-338,10: Auto-Wholesale,AZ,,,,HREP,,HVAC Diagnostic Tools,Instruments : Measurement & Test,Assembly/Bill of Materials,SKU-1018,27.86,-1.0,,-22.72,19.72
2022-05-04,Credit Memo,DOC-001141,USER-14,CUSTOMER-235,10: Auto-Wholesale,ON,,,,CREP,Canada,Automotive Parts,Service Equipment : PM Equipment,Assembly/Bill of Materials,SKU-0115,13.15,-1.0,,-14.57,11.99
2022-03-24,Credit Memo,DOC-001142,USER-11,CUSTOMER-275,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR,Assembly/Bill of Materials,SKU-0829,150.99,-1.0,,-138.83,93.75
2022-11-18,Credit Memo,DOC-001143,USER-11,CUSTOMER-295,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0854,18.67,-1.0,,-17.62,8.18
2022-08-19,Credit Memo,DOC-001144,USER-14,CUSTOMER-237,15: Auto-Service Centers,ON,,,,CREP,Canada,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0792,264.48,-1.0,,-227.89,85.92
2022-08-31,Credit Memo,DOC-001145,USER-11,CUSTOMER-298,13: Auto-OEM,MA,,,,HREP,,HVAC Diagnostic Tools,Instruments : Measurement & Test,Assembly/Bill of Materials,SKU-0951,183.58,-1.0,,-168.28,137.03
2025-05-12,Credit Memo,DOC-001146,USER-14,CUSTOMER-183,20: TerraClean,MB,,CA-UPS® Standard,Domestic Standard Ground,CREP,Canada,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0079,35.75,-1.0,,-37.04,11.42
2022-06-02,Credit Memo,DOC-001147,USER-11,CUSTOMER-321,10: Auto-Wholesale,TX,,,,HREP,,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Assembly/Bill of Materials,SKU-0359,131.63,-1.0,,-138.8,72.44
2025-03-10,Credit Memo,DOC-001148,USER-14,CUSTOMER-333,20: TerraClean,,,Carrier TBD,,CSTK,Canada,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0749,56.7,-1.0,,-47.75,17.99
2025-03-10,Credit Memo,DOC-001149,USER-14,CUSTOMER-333,20: TerraClean,ON,,Peace of Mind Courier,Domestic Standard Ground,CSTK,Canada,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0749,51.86,-1.0,,-54.74,20.39
2022-11-28,Credit Memo,DOC-001150,USER-14,CUSTOMER-336,10: Auto-Wholesale,,,,,CREP,Canada,Automotive Service Tools,Tools : Hand Tools,Inventory Item,SKU-1009,26.74,-1.0,,-20.69,
2022-07-25,Credit Memo,DOC-001151,USER-14,CUSTOMER-237,15: Auto-Service Centers,ON,,,,CREP,Canada,Automotive Parts,RRR : RRR Replacement Part,Assembly/Bill of Materials,SKU-0793,166.25,-1.0,,-198.31,58.49
2022-05-09,Credit Memo,DOC-001152,USER-14,CUSTOMER-237,15: Auto-Service Centers,ON,,,,CSTK,Canada,Automotive Parts,RRR,Assembly/Bill of Materials,SKU-0733,53.95,-2.0,,-89.28,9.61
2022-03-02,Credit Memo,DOC-001153,USER-14,CUSTOMER-244,10: Auto-Wholesale,ON,,,,CREP,Canada,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Manifolds",Assembly/Bill of Materials,SKU-0929,150.1,-1.0,,-168.31,115.99
2023-10-30,Credit Memo,DOC-001154,USER-14,CUSTOMER-342,10: Auto-Wholesale,AB,,,,CREP,Canada,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories",Assembly/Bill of Materials,SKU-0929,153.04,-1.0,,-164.01,99.91
2024-06-10,Credit Memo,DOC-001155,USER-14,CUSTOMER-235,10: Auto-Wholesale,ON,,,,CREP,Canada,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Adapters, Valves, Fittings",Assembly/Bill of Materials,SKU-0967,37.59,-1.0,,-32.89,10.92
2023-11-06,Credit Memo,DOC-001156,USER-11,CUSTOMER-064,10: Auto-Wholesale,CA,,UPS Ground,Domestic Standard Ground,HFLD,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0828,16.56,-1.0,,-18.15,5.34
2024-03-15,Credit Memo,DOC-001157,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0726,2.23,-6.0,,-14.78,1.5
2023-10-10,Credit Memo,DOC-001158,USER-11,CUSTOMER-072,15: Auto-Service Centers,FL,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0982,27.08,-3.0,,-96.18,37.01
2023-11-14,Credit Memo,DOC-001159,USER-11,CUSTOMER-081,00: Internal Sales Reps,NC,,UPS Ground,Domestic Standard Ground,HREP,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories",Assembly/Bill of Materials,SKU-0929,160.21,-1.0,,-186.47,105.89
2024-02-21,Credit Memo,DOC-001160,USER-11,CUSTOMER-081,00: Internal Sales Reps,NV,,,,HREP,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories",Assembly/Bill of Materials,SKU-0929,176.79,-1.0,,-161.86,101.89
2022-10-03,Credit Memo,DOC-001161,USER-11,CUSTOMER-053,13: Auto-OEM,MN,,,,HREP,,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0614,13.3,-7.0,,-121.67,12.19
2022-10-04,Credit Memo,DOC-001162,USER-11,CUSTOMER-053,13: Auto-OEM,MN,,UPS Ground,Domestic Standard Ground,HREP,,Automotive Parts,RM : RM,Inventory Item,SKU-0614,16.17,-7.0,,-106.97,9.58
2022-10-04,Credit Memo,DOC-001163,USER-11,CUSTOMER-053,13: Auto-OEM,MN,,UPS Ground,Domestic Standard Ground,HREP,,Automotive Parts,RM : RM,Inventory Item,SKU-0614,16.96,-7.0,,-95.48,11.38
2022-10-04,Credit Memo,DOC-001164,USER-11,CUSTOMER-053,13: Auto-OEM,MN,,UPS Ground,Domestic Standard Ground,HREP,,Automotive Parts,RM : RM,Inventory Item,SKU-0614,13.92,-7.0,,-99.46,10.52
2022-07-20,Credit Memo,DOC-001165,USER-11,CUSTOMER-215,10: Auto-Wholesale,CA,,,,HREP,,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Assembly/Bill of Materials,SKU-0359,103.07,-1.0,,-112.08,79.43
2022-11-08,Credit Memo,DOC-001166,USER-05,CUSTOMER-209,11: Auto-Mobile,TN,,UPS Ground,Domestic Standard Ground,HFLD,,Automotive Warranty Returns,Returned Parts (RGS),Service,SKU-1060,534.48,-1.0,,-457.01,
2022-11-08,Credit Memo,DOC-001167,USER-11,CUSTOMER-076,10: Auto-Wholesale,AZ,,,,HREP,,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0029,51.04,-1.0,,-51.64,22.52
2022-08-22,Credit Memo,DOC-001168,USER-11,CUSTOMER-057,10: Auto-Wholesale,,,,,HREP,,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Assembly/Bill of Materials,SKU-0386,85.04,-1.0,,-88.57,34.01
2023-08-29,Credit Memo,DOC-001169,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0817,20.34,-1.0,,-19.0,4.88
2023-10-27,Credit Memo,DOC-001170,USER-11,CUSTOMER-072,15: Auto-Service Centers,FL,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0824,31.58,-2.0,,-71.75,9.94
2022-01-12,Credit Memo,DOC-001171,USER-11,CUSTOMER-195,15: Auto-Service Centers,NY,,UPS Ground,Domestic Standard Ground,HFLD,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Couplers",Assembly/Bill of Materials,SKU-0957,31.24,-4.0,,-125.06,14.46
2024-09-24,Credit Memo,DOC-001172,USER-14,CUSTOMER-244,10: Auto-Wholesale,ON,,,,CSTK,Canada,HVAC Diagnostic Tools,Instruments : Measurement & Test,Assembly/Bill of Materials,SKU-1034,149.99,-1.0,,-144.71,64.9
2025-01-15,Credit Memo,DOC-001173,USER-11,CUSTOMER-174,10: Auto-Wholesale,CA,,,,HREP,,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Assembly/Bill of Materials,SKU-0395,49.11,-5.0,,-234.98,26.98
2023-11-14,Credit Memo,DOC-001174,USER-11,CUSTOMER-081,00: Internal Sales Reps,NC,,UPS Ground,Domestic Standard Ground,HREP,,HVAC Diagnostic Tools,Instruments : Measurement & Test,Assembly/Bill of Materials,SKU-1034,148.81,-1.0,,-124.33,54.1
2024-02-21,Credit Memo,DOC-001175,USER-11,CUSTOMER-081,00: Internal Sales Reps,NV,,,,HREP,,HVAC Diagnostic Tools,Instruments : Measurement & Test,Assembly/Bill of Materials,SKU-1034,138.51,-1.0,,-130.17,66.45
2024-05-23,Credit Memo,DOC-001176,USER-11,CUSTOMER-078,11: Auto-Mobile,,,,,HREP,,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Assembly/Bill of Materials,SKU-0392,37.93,-1.0,,-31.8,9.77
2022-11-17,Credit Memo,DOC-001177,USER-14,CUSTOMER-147,10: Auto-Wholesale,QC,,,,CREP,Canada,Automotive Service Tool Parts,Service Equipment : PM Equipment : PM Adapters,Inventory Item,SKU-0107,5.37,-3.0,,-17.16,1.75
2022-04-01,Credit Memo,DOC-001178,USER-14,CUSTOMER-040,05: Auto Sales Reps,AB,,,,CREP,Canada,Automotive Parts,RRR,Assembly/Bill of Materials,SKU-0844,270.06,-1.0,,-241.11,68.15
2023-05-01,Credit Memo,DOC-001179,USER-11,CUSTOMER-352,10: Auto-Wholesale,NH,,,,HREP,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Couplers",Assembly/Bill of Materials,SKU-0966,20.46,-2.0,,-40.13,11.72
2022-05-04,Credit Memo,DOC-001180,USER-14,CUSTOMER-158,00: Internal Sales Reps,ON,,,,CSTK,Canada,Automotive Service Tools,Tools : Tubing Tools,Inventory Item,SKU-0769,201.98,-1.0,,-248.09,78.47
2022-12-12,Credit Memo,DOC-001181,USER-11,CUSTOMER-076,10: Auto-Wholesale,AZ,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,704.31,-1.0,,-752.65,167.79
2023-04-27,Credit Memo,DOC-001182,USER-11,CUSTOMER-072,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,580.03,-1.0,,-652.46,169.08
2023-05-01,Credit Memo,DOC-001183,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,573.56,-1.0,,-653.99,151.72
2023-05-09,Credit Memo,DOC-001184,USER-11,CUSTOMER-121,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,591.3,-1.0,,-708.61,147.19
2023-05-09,Credit Memo,DOC-001185,USER-11,CUSTOMER-151,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,591.12,-1.0,,-563.78,152.66
2023-05-19,Credit Memo,DOC-001186,USER-11,CUSTOMER-197,15: Auto-Service Centers,IL,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,718.38,-1.0,,-640.56,152.0
2023-05-22,Credit Memo,DOC-001187,USER-11,CUSTOMER-069,15: Auto-Service Centers,TN,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,634.96,-1.0,,-576.28,163.8
2023-05-22,Credit Memo,DOC-001188,USER-11,CUSTOMER-308,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,751.25,-1.0,,-635.44,170.31
2023-05-22,Credit Memo,DOC-001189,USER-11,CUSTOMER-355,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,583.62,-1.0,,-749.96,175.92
2023-06-12,Credit Memo,DOC-001190,USER-11,CUSTOMER-320,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,685.07,-1.0,,-704.73,136.32
2023-06-12,Credit Memo,DOC-001191,USER-11,CUSTOMER-197,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,644.83,-1.0,,-750.2,169.49
2023-06-16,Credit Memo,DOC-001192,USER-11,CUSTOMER-185,15: Auto-Service Centers,NC,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,633.86,-1.0,,-703.24,149.85
2023-06-23,Credit Memo,DOC-001193,USER-11,CUSTOMER-116,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,728.59,-1.0,,-676.14,174.82
2023-06-23,Credit Memo,DOC-001194,USER-11,CUSTOMER-131,15: Auto-Service Centers,CA,,UPS Next Day Air Saver®,Domestic Expedited Air,HSTK,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,748.34,-1.0,,-704.85,138.5
2023-06-23,Credit Memo,DOC-001195,USER-11,CUSTOMER-116,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,728.16,-1.0,,-686.16,161.14
2023-06-28,Credit Memo,DOC-001196,USER-11,CUSTOMER-185,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,594.45,-1.0,,-647.84,161.02
2023-07-05,Credit Memo,DOC-001197,USER-11,CUSTOMER-005,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,600.05,-1.0,,-614.14,150.44
2023-07-24,Credit Memo,DOC-001198,USER-11,CUSTOMER-153,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,685.56,-1.0,,-658.86,181.09
2023-08-04,Credit Memo,DOC-001199,USER-11,CUSTOMER-048,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,613.46,-1.0,,-607.45,139.99
2023-08-04,Credit Memo,DOC-001200,USER-11,CUSTOMER-154,10: Auto-Wholesale,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,701.02,-1.0,,-652.28,141.39
2023-08-23,Credit Memo,DOC-001201,USER-11,CUSTOMER-072,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,667.95,-1.0,,-585.38,165.57
2023-08-23,Credit Memo,DOC-001202,USER-11,CUSTOMER-066,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,664.9,-1.0,,-667.75,159.38
2023-08-29,Credit Memo,DOC-001203,USER-11,CUSTOMER-138,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,719.45,-1.0,,-604.86,147.49
2023-09-19,Credit Memo,DOC-001204,USER-11,CUSTOMER-069,15: Auto-Service Centers,AL,,UPS Next Day Air Saver®,Domestic Expedited Air,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,696.26,-1.0,,-614.35,149.38
2023-10-02,Credit Memo,DOC-001205,USER-11,CUSTOMER-005,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,561.89,-1.0,,-654.71,142.37
2023-10-09,Credit Memo,DOC-001206,USER-11,CUSTOMER-243,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,566.38,-1.0,,-588.6,176.21
2023-10-09,Credit Memo,DOC-001207,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,674.85,-1.0,,-745.74,162.01
2023-10-09,Credit Memo,DOC-001208,USER-11,CUSTOMER-035,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,652.19,-1.0,,-644.48,146.55
2023-10-18,Credit Memo,DOC-001209,USER-11,CUSTOMER-130,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,607.78,-1.0,,-625.88,153.63
2023-10-19,Credit Memo,DOC-001210,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,638.92,-1.0,,-562.4,178.06
2023-10-20,Credit Memo,DOC-001211,USER-11,CUSTOMER-069,15: Auto-Service Centers,NC,,UPS Next Day Air Saver®,Domestic Expedited Air,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,705.57,-1.0,,-722.34,177.12
2023-10-20,Credit Memo,DOC-001212,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,719.07,-1.0,,-679.62,138.19
2023-10-23,Credit Memo,DOC-001213,USER-11,CUSTOMER-050,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,666.93,-1.0,,-638.48,166.04
2023-10-24,Credit Memo,DOC-001214,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,632.38,-1.0,,-604.9,142.18
2023-11-28,Credit Memo,DOC-001215,USER-11,CUSTOMER-141,15: Auto-Service Centers,IL,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,609.85,-1.0,,-703.06,144.94
2024-08-28,Credit Memo,DOC-001216,USER-11,CUSTOMER-296,10: Auto-Wholesale,SC,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0863,659.21,-1.0,,-742.42,176.04
2024-06-05,Credit Memo,DOC-001217,USER-11,CUSTOMER-255,10: Auto-Wholesale,,,,,HREP,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories",Assembly/Bill of Materials,SKU-0929,140.46,-1.0,,-143.41,128.59
2024-06-19,Credit Memo,DOC-001218,USER-11,CUSTOMER-249,10: Auto-Wholesale,,,,,HREP,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories",Assembly/Bill of Materials,SKU-0929,151.59,-1.0,,-132.44,100.57
2024-10-22,Credit Memo,DOC-001219,USER-11,CUSTOMER-248,10: Auto-Wholesale,AZ,,,,HREP,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories",Assembly/Bill of Materials,SKU-0929,156.61,-1.0,,-131.29,127.86
2024-10-24,Credit Memo,DOC-001220,USER-11,CUSTOMER-256,10: Auto-Wholesale,,,,,HREP,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories",Assembly/Bill of Materials,SKU-0929,129.37,-1.0,,-126.7,122.84
2022-08-22,Credit Memo,DOC-001221,USER-11,CUSTOMER-079,11: Auto-Mobile,UT,,,,HREP,,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Inventory Item,SKU-0385,6.02,-11.0,,-83.58,0.99
2023-12-06,Credit Memo,DOC-001222,USER-14,CUSTOMER-128,10: Auto-Wholesale,MB,,,,CREP,Canada,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Adapters, Valves, Fittings",Assembly/Bill of Materials,SKU-0963,15.19,-1.0,,-19.03,5.77
2022-05-18,Credit Memo,DOC-001223,USER-11,CUSTOMER-012,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,308.5,-1.0,,-316.63,97.22
2022-06-14,Credit Memo,DOC-001224,USER-11,CUSTOMER-068,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,287.96,-1.0,,-299.37,110.02
2022-08-04,Credit Memo,DOC-001225,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,248.7,-1.0,,-247.89,88.29
2022-09-02,Credit Memo,DOC-001226,USER-11,CUSTOMER-015,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,308.15,-1.0,,-315.38,97.15
2022-09-19,Credit Memo,DOC-001227,USER-11,CUSTOMER-154,10: Auto-Wholesale,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,273.36,-1.0,,-261.6,91.73
2022-10-11,Credit Memo,DOC-001228,USER-11,CUSTOMER-353,15: Auto-Service Centers,AR,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,273.87,-1.0,,-262.08,106.39
2022-11-09,Credit Memo,DOC-001229,USER-11,CUSTOMER-130,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,311.89,-1.0,,-291.35,84.87
2023-02-02,Credit Memo,DOC-001230,USER-11,CUSTOMER-197,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,239.4,-1.0,,-238.53,95.08
2023-02-16,Credit Memo,DOC-001231,USER-11,CUSTOMER-045,10: Auto-Wholesale,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,252.28,-1.0,,-302.81,104.97
2023-08-16,Credit Memo,DOC-001232,USER-11,CUSTOMER-296,10: Auto-Wholesale,,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,282.95,-1.0,,-317.0,91.55
2023-10-06,Credit Memo,DOC-001233,USER-11,CUSTOMER-328,10: Auto-Wholesale,FL,,UPS Ground,Domestic Standard Ground,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,250.65,-1.0,,-298.61,89.46
2023-10-27,Credit Memo,DOC-001234,USER-11,CUSTOMER-072,15: Auto-Service Centers,FL,,,,HREP,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,290.71,-1.0,,-299.16,90.1
2025-05-08,Credit Memo,DOC-001235,USER-02,CUSTOMER-063,10: Auto-Wholesale,NC,,,,HFLD,,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0869,252.19,-1.0,,-266.77,103.23
2022-04-06,Credit Memo,DOC-001236,USER-14,CUSTOMER-235,10: Auto-Wholesale,ON,,,,CREP,Canada,Automotive Parts,RM : RM,Inventory Item,SKU-0559,10.87,-1.0,,-10.75,8.95
2025-05-26,Credit Memo,DOC-001237,USER-14,CUSTOMER-346,10: Auto-Wholesale,,,,,CSTK,Canada,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0871,45.28,-1.0,,-54.0,15.51
2022-05-27,Credit Memo,DOC-001238,USER-11,CUSTOMER-026,10: Auto-Wholesale,MI,,,,HREP,,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Assembly/Bill of Materials,SKU-0359,103.31,-1.0,,-108.84,70.1
2024-09-30,Credit Memo,DOC-001239,USER-14,CUSTOMER-244,10: Auto-Wholesale,ON,,,,CSTK,Canada,Automotive Parts,RRR : RRR Service Part,Assembly/Bill of Materials,SKU-0792,188.17,-1.0,,-234.01,110.43
2023-02-07,Credit Memo,DOC-001240,USER-11,CUSTOMER-328,10: Auto-Wholesale,,,,,HREP,,Automotive Parts,RRR : RRR Replacement Part,Assembly/Bill of Materials,SKU-0793,144.06,-1.0,,-143.15,57.22
2023-03-10,Credit Memo,DOC-001241,USER-11,CUSTOMER-120,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Replacement Part,Assembly/Bill of Materials,SKU-0793,179.28,-1.0,,-152.33,47.62
2023-03-10,Credit Memo,DOC-001242,USER-11,CUSTOMER-287,05: Auto Sales Reps,RI,,UPS 3 Day Select®,Domestic Expedited Ground,HREP,,Automotive Parts,RRR : RRR Replacement Part,Assembly/Bill of Materials,SKU-0793,153.07,-1.0,,-155.03,58.62
2023-04-12,Credit Memo,DOC-001243,USER-11,CUSTOMER-005,15: Auto-Service Centers,MA,,,,HREP,,Automotive Parts,RRR : RRR Replacement Part,Assembly/Bill of Materials,SKU-0793,155.03,-1.0,,-170.69,58.02
2023-06-05,Credit Memo,DOC-001244,USER-11,CUSTOMER-075,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,RRR : RRR Replacement Part,Assembly/Bill of Materials,SKU-0793,140.2,-1.0,,-175.76,56.45
2023-08-31,Credit Memo,DOC-001245,USER-11,CUSTOMER-287,05: Auto Sales Reps,,,,,HREP,,Automotive Parts,RRR : RRR Replacement Part,Assembly/Bill of Materials,SKU-0793,154.87,-1.0,,-184.17,52.85
2023-09-29,Credit Memo,DOC-001246,USER-11,CUSTOMER-287,05: Auto Sales Reps,,,,,HREP,,Automotive Parts,RRR : RRR Replacement Part,Assembly/Bill of Materials,SKU-0793,150.37,-1.0,,-151.86,45.79
2024-10-24,Credit Memo,DOC-001247,USER-11,CUSTOMER-252,10: Auto-Wholesale,,,,,HREP,,Automotive Diagnostic Tools,"Manifolds, Hoses, Accessories : Adapters, Valves, Fittings",Assembly/Bill of Materials,SKU-0955,46.41,-3.0,,-134.5,20.59
2022-07-27,Credit Memo,DOC-001248,USER-11,CUSTOMER-069,15: Auto-Service Centers,,,,,HREP,,Automotive Parts,Service Equipment : PM Equipment,Inventory Item,SKU-0148,3.34,-8.0,,-25.14,1.69
2022-05-04,Credit Memo,DOC-001249,USER-14,CUSTOMER-235,10: Auto-Wholesale,ON,,,,CREP,Canada,Automotive Parts,RM : RM,Inventory Item,SKU-0119,8.13,-1.0,,-6.74,13.21
2025-05-07,Credit Memo,DOC-001250,USER-02,CUSTOMER-136,10: Auto-Wholesale,NY,,UPS Ground,Domestic Standard Ground,HFLD,,Automotive Diagnostic Tools,Diagnostic Tools : Injection/Kits/UV Lights,Assembly/Bill of Materials,SKU-0387,106.53,-3.0,,-272.41,27.95
